Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S,AN,AP,AK,pH,EC,Li_P,Be_P,Na_P,Mg_P,K_P,Ca_P,Sc_P,Ti_P,V_P,Cr_P,Mn_P,Fe_P,Co_P,Ni_P,Cu_P,Zn_P,Ga_P,Ge_P,As_P,Rb_P,Sr_P,Y_P,Zr_P,Nb_P,Mo_P,Cd_P,Sn_P,Sb_P,Cs_P,Ba_P,La_P,Ce_P,Pr_P,Nd_P,Sm_P,Eu_P,Gd_P,Tb_P,Dy_P,Ho_P,Er_P,Yb_P,Hf_P,Pb_P,Th_P,Longitude,Latitude,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin,ALT_extract,Altitude,R_Altitude,NH4_N,NO3_N,N.N,TN,OM,Province_Hebei,Province_Henan,Province_Shandong,Province_Shannxi,Province_Shanxi,Province_Sichuan,City_Bozhou,City_Deyang,City_Guangyuan,City_Heze,City_Jinan,City_Linyi,City_Nanyang,City_Sanmenxia,City_Shangluo,City_Yuncheng,Landscape_Hills,Landscape_Mountain,Landscape_Slope,SoilType_Roam,SoilType_Sandy,CultivationType_Seedings,CultivationType_Unknown,ClimateType_II,ClimateType_III,按气候聚类划分的类型_II,按气候聚类划分的类型_III
27.63816825,1.178954216,413.6238252,12942.40762,3973.564643,44239.62746,5.77924312,1266.681153,45.95561765,37.89323673,490.9851241,29162.11461,11.5941154,29.30432109,36.32458137,49.50548944,7.044441834,2.567985519,1.507115647,26.75115609,91.04379342,11.37807553,7.809601155,2.436787934,1.228476932,0.449924652,5.92535446,0.0005332,3.666807387,106.2004358,21.35335203,44.34210968,5.083332501,19.09056031,3.681875031,0.715122431,3.480853014,0.436440265,2.167752862,0.405381636,1.043769069,0.873272497,0.223705407,12.0692753,5.974706086,204.974,4.192453584,272.0,8.56,143.1,1.880222907,0.028137002,3021.931044,5707.095475,9130.023598,4198.3631,0.160820056,16.92760613,1.685419675,3.770816876,38.91939899,831.3948591,0.546632757,2.382170635,12.48233664,28.57407617,0.224145931,0.075418555,0.444665374,2.987870328,57.58723561,0.379146127,0.38111208,0.091784271,0.522555467,0.034965213,0.874216777,0.064394369,0.143288113,39.87113748,0.730411802,1.547574584,0.174182336,0.657139632,0.128196696,0.03053524,0.120905189,0.015919335,0.080635098,0.014693903,0.041591378,0.03072037,0.009670949,0.760727141,0.256634907,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,8.86,4.67,13.53,713.3434,7.202042343,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
28.14311075,1.30084261,424.7816138,13694.09917,4007.813295,47444.86503,5.975840151,1373.580623,49.43382987,40.08143923,533.3741246,30693.32954,12.24171657,31.51750523,38.4953153,50.5296078,7.15868058,2.704433611,9.542206944,26.94418305,98.80198906,12.27007267,7.606358632,2.357496206,0.589395295,1.620441795,5.769674422,0.0005332,3.695161615,108.0164122,23.00807139,47.00261484,5.329314103,20.0263793,3.860420354,0.732010192,3.657538792,0.447079616,2.30174945,0.410458406,1.088311042,0.907560765,0.174978353,15.14773814,6.161613855,137.214,5.886343683,59.95,8.61,139.3,1.480945954,0.099108628,2745.475006,4983.86366,9125.261587,3886.978666,0.233404942,14.36050696,1.780374755,3.024339009,31.13480961,850.7598551,0.510370457,2.299664875,13.52884227,13.6011588,0.282620595,0.107718954,0.472366582,3.463787314,52.73656648,0.428263962,0.535608307,0.23936179,0.44078214,0.101938059,1.190254242,0.134865796,0.152391056,50.84673406,0.733335544,1.478304773,0.238886907,0.677512208,0.195554316,0.114939634,0.196554219,0.100588143,0.157737745,0.097806011,0.122592627,0.114311502,0.135768263,0.739582808,0.342059473,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,4.22,5.75,9.97,586.2934,6.808230642,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
22.55437965,0.960135944,397.6881804,11403.27271,3419.96071,41513.51872,5.101010877,1310.069735,43.93721832,37.89279147,464.2162365,27461.20422,10.57814603,28.33504367,35.90046719,46.97504967,6.2988063,2.314385266,1.257040098,22.93660961,84.15804619,11.18647911,6.558552887,2.133163803,0.573426705,0.524953628,5.736991946,0.0005332,3.211789985,114.6013395,22.38445592,45.541606,5.043934741,18.8672636,3.583961122,0.659569268,3.369719202,0.408654147,2.118823003,0.374457879,1.001786121,0.829845828,0.159048148,11.34777756,5.655593507,189.728,3.295518095,121.3,8.56,137.7,0.781600166,0.028661576,1925.133065,5707.756379,7117.38997,3495.1604,0.086148422,8.13052276,1.29873959,1.877878423,29.43880575,456.0015989,0.3579562,1.457394401,11.75008136,17.98306914,0.106317113,0.055371282,0.250453032,1.771496217,49.21727219,0.21866406,0.383971887,0.064378222,0.442527044,0.041861352,0.869512834,0.051785355,0.077323364,44.00660984,0.377200169,0.868339223,0.090308711,0.359594087,0.0717176,0.021169036,0.069423027,0.008662323,0.04956162,0.008511074,0.025682557,0.017688408,0.01435137,0.532606011,0.170602479,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,6.33,2.78,9.11,604.9274,8.565623469,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
20.99251085,0.865627948,416.569397,10608.30382,3140.946355,38253.47593,4.549708636,1106.532968,38.77288179,35.59260985,408.3617233,24764.30763,9.925765484,26.85930383,39.68778275,42.95457756,5.586960627,2.011205758,1.314785382,21.3714938,79.0780913,10.11650062,5.789938673,1.849384832,0.50283104,1.695047426,5.51079161,0.0005332,3.013188418,85.60703008,19.63840357,40.24155249,4.566996169,17.15807177,3.325258306,0.628190547,3.126473651,0.380788572,1.915913984,0.348270286,0.924086953,0.753384112,0.146835049,10.50260112,5.083618307,159.236,4.58752194,123.55,8.55,141.3,1.012403302,0.018111506,2773.757167,5295.825509,7822.646383,3476.718063,0.091935908,9.757963959,1.184790268,2.471860069,27.42656178,468.6628895,0.357187056,1.793749624,10.2398669,19.40596956,0.115901639,0.050712412,0.258639011,2.64104599,53.97903211,0.218322493,0.324360616,0.071220588,0.291862315,0.025491236,0.847258615,0.049821888,0.088816172,53.30842723,0.411615468,0.93892543,0.095382815,0.380613633,0.075118564,0.023611457,0.07116735,0.009410511,0.048866511,0.009236278,0.026832829,0.020313616,0.009889651,0.476252957,0.140372645,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,5.11,2.73,7.84,698.775,9.428654349,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
20.98277772,0.886939576,481.0242564,10560.15889,3064.008967,38157.38356,4.543243624,1144.910417,39.04167301,31.15005621,411.8351329,24615.00499,9.881359403,25.266885,36.84116133,41.10725068,5.607362495,2.011911077,1.442126327,21.07163566,80.6431412,9.786305696,6.570967985,2.080316877,0.521637955,1.5032805,5.669731953,0.0005332,2.964987131,85.85747098,19.45541016,39.41394931,4.447299862,16.55719083,3.125734567,0.601931504,2.97872696,0.368514749,1.870316682,0.333168533,0.894890858,0.739530215,0.171797057,10.20333711,4.833979207,242.242,6.183921803,76.9,8.53,159.3,1.532055619,0.006820345,2693.350538,6836.590355,15563.60561,3982.045062,0.077261382,9.457344248,1.080553321,3.017349018,33.45833897,481.0716802,0.368095311,1.258338203,13.20102448,24.44605964,0.122359547,0.044733441,0.267493395,4.342357008,59.35588389,0.210861734,0.17920366,0.063716432,0.259215064,0.025774158,0.583749523,0.038500302,0.089260813,51.32167854,0.421809178,0.912502931,0.099135725,0.378652257,0.071690218,0.023458158,0.070177523,0.008944865,0.046883491,0.008255536,0.024230462,0.017690954,0.006919733,0.464580402,0.134156556,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,6.28,2.7,8.98,477.8774,7.125658535,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
21.15496558,0.967553481,474.1500656,10382.60522,3237.644216,38585.40579,4.690030175,1103.637893,38.78691512,35.32166458,412.3840485,24466.55882,9.844561267,26.36280252,38.46483166,44.61766951,5.778999517,1.984606114,1.489286261,21.77537666,79.26174756,10.33005639,7.752165178,2.15436691,0.538748259,2.627484698,5.738710068,0.0005332,2.952876357,85.59549255,19.36958521,39.5584225,4.464022487,16.76750164,3.239383422,0.592157698,3.06896228,0.38203624,1.978379992,0.354504238,0.938005295,0.78120264,0.191526328,11.26415417,6.057632368,224.6244,8.684368137,181.85,8.42,170.5,2.754800753,0.056705883,2366.435143,6405.011776,12485.3819,6004.074626,0.295079352,26.82823456,3.373800196,7.781091351,53.73474802,1665.34226,0.883001758,4.488398337,15.84015784,16.74761773,0.411697329,0.153754136,0.875320114,3.653099498,59.48356599,0.753690597,0.147245102,0.143788836,0.601744632,0.027003207,0.820985974,0.083899474,0.272269318,50.42413149,1.488927251,3.107503807,0.368224523,1.392584649,0.275117494,0.058870194,0.254427254,0.03240688,0.162439794,0.029242345,0.077298564,0.060469984,0.005820432,1.203931597,0.563968178,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,5.41,4.29,9.7,705.7204,7.340348422,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
23.47064547,1.035641277,447.1535236,11686.06835,3199.923971,40255.7896,4.881910907,1129.771645,40.38123732,33.57330898,439.528688,26339.33814,10.79318114,28.5186009,40.99847196,45.20057896,5.915330064,2.073509468,1.441323932,23.74540325,84.46360857,10.28603732,8.129157125,2.347674815,0.500168779,0.667679066,5.89208312,0.0005332,3.450939294,92.7797852,19.64149038,40.56573178,4.536339576,17.03685104,3.350276673,0.621095066,3.189944659,0.384919539,2.008065247,0.352821501,0.937509457,0.801431914,0.215098937,11.09167094,5.521133796,93.17,4.997001799,122.4,8.5,313.0,1.792593931,0.032239025,2948.162843,5171.502299,8279.080201,3388.141439,0.080585596,9.594963479,1.04677319,2.813371613,26.51744172,454.1652781,0.274175784,0.957805467,10.7897488,19.17825746,0.11139537,0.045805894,0.250991869,3.665349372,52.58810916,0.194019059,0.265962142,0.059748983,0.398303257,0.020353176,0.850761987,0.041601428,0.086988982,48.00016481,0.390450517,0.858715244,0.095760731,0.361249966,0.07393714,0.019962597,0.065890068,0.00833522,0.041004072,0.007255384,0.025133937,0.015962036,0.009177644,0.446513891,0.138250534,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,8.67,3.59,12.26,464.3254,11.07705951,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
22.50517282,1.138429531,402.3279902,11005.52111,3202.784115,40185.5625,4.906992867,1109.054684,41.2409972,32.68672701,430.9910827,26145.8948,10.21819952,26.63996883,34.18496495,45.43139048,5.985785595,2.048899747,10.09964759,22.3777365,85.24287135,10.56815733,6.690007345,2.05338331,0.455489302,0.696626263,5.814840241,0.0005332,3.118596644,96.41965779,21.37624914,43.3425202,4.778305342,17.95387253,3.477368969,0.653839822,3.316258586,0.400385705,2.07145362,0.363051797,0.964547844,0.824049713,0.168600148,10.94860005,5.595134653,211.75,2.798432878,96.3,8.58,163.2,0.681746594,0.007343983,3057.987352,6755.303859,11406.12852,3206.970625,0.04753235,5.107030153,0.794604782,1.675394196,23.3492924,290.4286457,0.210930321,1.111797733,11.12765389,26.37892403,0.060732293,0.027327815,0.212405591,3.578818705,50.11856083,0.126848734,0.346542397,0.036643402,0.348763149,0.02085487,0.857244921,0.032045934,0.055151965,69.31109635,0.241522564,0.516133756,0.058968638,0.226151894,0.045962913,0.018337886,0.041550835,0.005400824,0.028707939,0.005264479,0.014470206,0.008458283,0.008169899,0.359103775,0.096262376,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,6.46,3.12,9.58,585.1076,8.580995475,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
22.36724735,0.940411642,383.8781724,11216.37324,3341.21427,40122.83775,4.634501451,1158.058295,40.77699233,32.69112634,432.4907574,25962.99835,10.17567075,26.48778725,31.21698775,44.39910253,5.963559651,1.939328669,1.270377174,23.3527393,87.45443861,10.77995217,5.189470826,2.346524805,0.458972601,4.095006591,5.632221761,0.0005332,3.238068505,104.2872947,21.05833951,43.18976615,4.791460749,18.23527265,3.521952674,0.663522128,3.348622461,0.40726348,2.085330948,0.377168989,0.976626228,0.832077301,0.139676511,11.34414218,5.926464135,135.52,4.487793202,144.6,8.59,152.8,0.983840908,9.2e-07,2413.506918,4067.492229,6449.737076,3090.083126,0.069286536,6.831649603,0.904999865,1.785479253,23.95153136,417.0004703,0.263248418,1.279943049,11.47798962,15.42340531,0.093669392,0.038471134,0.236791634,2.904061037,42.95829448,0.182724173,0.31395525,0.045664923,0.196776843,0.017206389,0.831819539,0.041896244,0.073786625,46.36912453,0.328918331,0.743485581,0.079555129,0.298612028,0.06167315,0.0193217,0.061422931,0.007848208,0.040751012,0.007074454,0.02094331,0.013929486,0.00805127,0.433034356,0.120514978,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,10.82,4.12,14.94,655.7474,7.329031794,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
21.80088361,1.076476149,395.9038527,10928.89511,3203.504847,39402.0398,4.75497054,1080.714863,39.91125652,32.80022619,425.6913474,25508.4824,10.2198786,26.50318426,33.3418144,43.13879379,5.990845188,1.962204877,1.540208625,22.50127354,84.43118679,10.75458503,6.394945318,1.985235521,0.519318441,1.096458714,5.651608183,0.0005332,3.124350843,95.70133814,21.61576299,44.15407642,4.878491543,18.25503338,3.571510936,0.663144693,3.345624892,0.406234244,2.11598391,0.374240872,0.992312494,0.831434416,0.157470646,10.78441404,6.170788199,264.264,3.998240774,92.0,8.51,144.9,1.276608583,0.014520884,3762.984507,5472.219657,6708.610739,3763.559187,0.103163573,9.919886757,1.691560291,2.995915434,25.70998773,591.0972818,0.408465965,1.953190399,11.35498031,20.12141386,0.151230833,0.05935158,0.400200888,2.64344515,51.4684861,0.305231569,0.672198482,0.061022253,0.427745648,0.035160778,0.802759346,0.054572407,0.109971419,39.10742399,0.614654373,1.265683235,0.145388329,0.555353243,0.10440348,0.025924537,0.099684459,0.012633858,0.062488215,0.010582869,0.030294288,0.021000806,0.007038753,0.549258488,0.24899528,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,7.07,2.81,9.88,621.698,11.3489326,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
19.77176632,0.936777946,350.1820923,9964.711202,2990.462456,35422.1852,4.363770176,1004.913089,37.37034905,30.95153206,392.1741494,23783.43199,9.498749105,24.72702965,29.84039492,38.9232821,5.537105565,1.831142503,1.125412583,20.946465,78.18228102,9.918341434,5.946160223,1.842444321,0.465847654,0.975095912,5.448870083,0.0005332,2.855777083,85.38097877,21.27829656,43.21002552,4.718737232,17.53546548,3.318754346,0.590884791,3.142810635,0.375867262,1.927178,0.343184074,0.905703246,0.754113611,0.151180369,10.00536018,8.036119985,186.34,5.69703754,121.1,8.15,136.4,1.740266707,0.078242628,2607.383331,5803.434503,12270.80786,4507.485039,0.117519234,12.44221755,1.782024044,3.447409337,31.98258207,712.0876627,0.522114127,1.931693205,11.81850978,24.56878765,0.172546908,0.108869211,0.493298793,3.056101542,56.33861051,0.374182268,0.287151579,0.186608988,1.19056085,0.045793949,0.913678277,0.073978254,0.139246341,52.82049244,0.595834054,1.240794678,0.14602004,0.542346484,0.120391401,0.05146532,0.129521597,0.02054097,0.082862941,0.018654786,0.041180538,0.032639959,0.012073354,1.483841295,0.211500112,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,6.66,2.44,9.1,469.4074,8.505673494,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
17.72383528,0.812403282,340.6073848,9305.063393,2629.805288,34003.40129,3.989213539,980.1487959,34.71034567,28.31903762,366.4063318,21819.12726,8.746021421,22.28220289,30.16199944,35.97868405,5.007577833,1.695542999,0.962431056,18.21858814,72.16350712,9.136371104,6.702684751,1.849002907,0.413847181,0.439935733,5.51189151,0.0005332,2.50839649,74.31956735,18.98801911,38.24717493,4.180475899,15.58457215,2.96243562,0.564622791,2.84626485,0.34094353,1.76355181,0.320472225,0.841922085,0.715019774,0.173341609,8.947196846,4.925694497,214.291,4.99660231,107.8,7.99,136.0,1.683612653,0.076260949,2436.110013,5626.281317,8020.47076,3227.314248,0.081514791,12.29179946,1.387889692,2.166691241,27.27435295,625.3582182,0.597866429,2.408625511,13.82914928,17.10725532,0.166024089,0.067484045,0.39953895,5.347962071,42.31750293,0.276418192,0.487164803,0.102131339,0.375821223,0.020147575,0.932170097,0.056967712,0.136182806,37.95191892,0.551424659,1.146417668,0.130539755,0.489292479,0.094945867,0.035621758,0.102626259,0.01399615,0.060192862,0.011882889,0.031566296,0.021024977,0.011078523,0.718017666,0.200129373,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,7.65,2.88,10.53,549.0254,7.82519954,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
19.3164877,0.939890342,337.0411396,9714.882849,2797.07679,34736.64111,4.259557142,975.7954258,36.40310828,32.47187773,398.0055959,23427.27769,9.477458986,24.43572784,31.01675586,40.11145484,5.455243492,1.781355498,1.116670294,20.13259211,75.0020943,9.578694417,7.509738198,2.09745641,0.449899851,0.503682592,5.585392299,0.0005332,2.870045946,92.18207854,20.50975286,41.70430092,4.580117182,17.1726106,3.308016496,0.615704305,3.118894056,0.373445934,1.891191572,0.337117412,0.885438587,0.74451991,0.197984703,10.17145917,5.283864888,215.985,7.086677047,112.05,8.4,147.2,1.865547952,0.040259341,3713.722932,4617.386956,8339.50132,4169.187145,0.086784605,11.11314638,1.501785613,3.163547532,26.41032553,674.9664627,0.49705192,1.969239492,15.42918349,15.03942219,0.165186243,0.102398185,0.445270057,4.915645456,56.10377659,0.314141139,0.286016,0.129172148,0.71883942,0.049731769,0.896343472,0.058593531,0.159765312,65.04383557,0.53787425,1.159911907,0.134484539,0.50520259,0.097018844,0.050320119,0.118101033,0.015400557,0.067526301,0.014459198,0.034498587,0.027363327,0.008491507,0.913850929,0.197064646,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,9.1,4.17,13.27,728.0812,9.826781409,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
18.96327383,0.851770185,345.0045202,9860.183617,2825.447888,35730.42108,4.222065759,1014.471204,36.8160506,31.51141044,397.1125882,23485.33925,9.620424115,29.54650674,27.43852713,40.19904762,5.242637467,1.697246573,1.15785438,20.45065819,78.99124024,9.733432059,6.74529103,2.049117691,0.445867826,0.531530828,5.566254717,0.0005332,2.907395261,83.98810914,19.25236224,39.57367721,4.343434695,16.36762615,3.145185789,0.587371453,2.967398505,0.363101908,1.885385831,0.340233852,0.899676995,0.769014617,0.185610072,9.520812012,5.152798673,214.291,5.194597618,88.0,8.37,146.3,1.479375205,0.034467577,2662.264226,4500.059269,6578.450472,2964.150863,0.026127863,4.810053848,0.670843766,2.819903396,17.26713346,268.3245255,0.415200056,2.081310617,11.64256685,17.7509977,0.059699134,0.038060741,0.188823759,4.847769169,50.73156651,0.114333097,0.352585694,0.093121517,0.500620091,0.034895382,0.942386733,0.050370803,0.065735054,61.88477515,0.230844922,0.49874311,0.054889058,0.204633682,0.03770738,0.036412055,0.047178644,0.006393252,0.027037072,0.005440368,0.014489782,0.010176,0.009448434,0.530350051,0.09427788,115.4097222,35.58472222,0.39398402,5033.600098,3553.5,849.5,0.481638014,-1.200000048,26.79999924,41.16999817,-18.73999977,56,44,663.9041664,6.41,2.18,8.59,547.3314,8.663718103,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
